"FAJ","FAJTA","ORSZAGKOD","FULSZAM","SZULETESI_EV","IVAR_KOD","APAORSKO","APAFULSZAM","ANYAORSKO","ANYAFULSZA","TENYESZET","TKV","TKO","FTIP","torzsbak_e","torzs_e"
"D","20","HU","7019060568","2010","1","HU","7019048364","HU","7024020313","","E","",11,"nem","nem"
"D","20","HU","7043021078","2011","2","HU","7011014507","HU","7059004720","","E","",11,"nem","nem"
"D","20","HU","7030060543","2012","2","HU","7030048563","HU","7010044835","","b","",11,"nem","nem"
"D","20","HU","7026013391","2008","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7026013432","2008","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7019079845","2013","2","HU","7019066410","HU","7009011419","","E","",11,"nem","nem"
"D","2000","HU","7043023096","2012","1","HU","7011014507","HU","7043020811","","E","",11,"nem","nem"
"D","20","HU","7038021452","2011","2","HU","7038006057","HU","7008076181","","E","",11,"nem","nem"
"D","20","HU","7019067635","2012","1","HU","7019048380","HU","7028010648","","K","",11,"nem","nem"
"D","20","HU","7043024451","2014","2","HU","7019067622","HU","7043021250","","A",2,11,"nem","nem"
"D","20","HU","7030024271","2007","2","","","","","","B","",11,"nem","nem"
"D","20","HU","7030024408","2007","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7030024466","2007","2","","","","","","B","",11,"nem","nem"
"D","20","HU","7043025803","2013","2","HU","7045031242","HU","7045030689","","E","",11,"nem","nem"
"D","20","HU","7043025887","2013","2","HU","7045031242","HU","7003051509","","E","",11,"nem","nem"
"D","20","HU","7046023444","2006","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7046023684","2006","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7037002885","2000","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7010041788","2002","2","","","","","","B","",11,"nem","nem"
"D","20","HU","7010044934","2005","2","HU","7010041890","HU","7010041759","","E","",11,"nem","nem"
"D","20","HU","7030042190","2008","1","","","","","","B","",11,"nem","nem"
"D","20","HU","7019045709","2008","2","","","","","","B","",11,"nem","nem"
"D","20","HU","7019082845","2015","2","HU","7019055991","HU","7019076363",6737115,"A",1,11,"nem","igen"
"D","20","HU","7049041737","2015","2","HU","7049034506","HU","7049019721",9915871,"B","",11,"nem","nem"
"D","20","HU","7049041807","2015","2","HU","7049034506","HU","7049022172","","E","",11,"nem","nem"
"D","20","HU","7019091429","2014","1","HU","7025030450","HU","7019066423","","K","",11,"nem","nem"
"D","20","HU","7019082519","2014","1","HU","7030044556","HU","7019053001","","K","",11,"nem","nem"
"D","20","HU","7019097483","2013","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7049035060","2014","2","","","HU","7049022226","","B","",11,"nem","nem"
"D","20","HU","7043031116","2015","1","HU","7011014507","HU","7043024349",8614276,"K","",11,"nem","nem"
"D","20","HU","7043029935","2015","1","HU","7019067622","HU","7043022884","","A","",11,"nem","nem"
"D","20","HU","7025048570","2015","1","HU","7050038399","HU","7025030421","","K","",11,"nem","nem"
"D","20","HU","7019080830","2013","2","","","","","","B","",11,"nem","nem"
"D","20","HU","7050062633","2012","2","","","","","","B","",11,"nem","nem"
"D","20","HU","7043023661","2013","2","HU","7011014507","HU","7043020949","","E","",11,"nem","nem"
"D","20","HU","7043025308","2013","2","HU","7045031242","HU","7031020164","","E","",11,"nem","nem"
"D","20","HU","7043025423","2013","2","HU","7045031242","HU","7031019830","","E","",11,"nem","nem"
"D","20","HU","7043017390","2009","2","HU","7012005021","HU","7059004522","","E","",11,"nem","nem"
"D","20","HU","7043017150","2009","1","HU","7012005021","HU","7050009399","","K","",11,"nem","nem"
"D","2012","HU","7043017217","2009","2","HU","7012005021","HU","7050009542","","E","",11,"nem","nem"
"D","20","HU","7050075435","2016","2","HU","7019082647","HU","7032011464",8994963,"b","",11,"nem","nem"
"D","20","HU","7050075521","2016","2","HU","7019082647","HU","7025030393",8586429,"E","",11,"nem","nem"
"D","20","HU","7050075691","2016","2","HU","7050070948","HU","7025048679","","E","",11,"nem","nem"
"D","20","HU","7050075716","2016","2","HU","7019082647","HU","7032011365",8994963,"b","",11,"nem","nem"
"D","20","HU","7050075802","2016","2","HU","7050053512","HU","7050038443","","E","",11,"nem","nem"
"D","20","HU","7050080060","2016","2","HU","7050070948","HU","7025020680",710013,"E","",11,"nem","nem"
"D","20","HU","7025048679","2015","2","HU","7019088106","HU","7050044293","","a","",11,"nem","nem"
"D","20","HU","7025048848","2015","2","HU","7019088106","HU","7050044305","","a","",11,"nem","nem"
"D","20","HU","7043033288","2016","2","HU","7011014507","HU","7043029753","","A","",11,"nem","nem"
"D","20","HU","7043033585","2016","2","HU","7050053497","HU","7043017163",1318221,"A",2,11,"nem","igen"
"D","20","HU","7043034937","2016","2","HU","7050053497","HU","7043023898","","A","",11,"nem","nem"
"D","20","HU","7043034940","2016","2","HU","7050053497","HU","7043024349","","a","",11,"nem","nem"
"D","20","HU","7043035107","2016","2","HU","7050053497","HU","7043030818",1318221,"B",2,11,"nem","igen"
"D","20","HU","7019082791","2015","1","HU","7019055991","HU","7019056059",6636306,"K","",11,"nem","nem"
"D","20","HU","7019083060","2015","1","HU","7019055991","HU","7024019430","","K","",11,"nem","nem"
"D","20","HU","7049041782","2015","1","HU","7049034506","HU","7049019718","","B","",11,"nem","nem"
"D","20","HU","7043031004","2015","1","HU","7019067622","HU","7043020949","","K","",11,"nem","nem"
"D","20","HU","7019111682","2015","2","HU","7019079197","HU","7019066423",6880549,"E","",11,"nem","igen"
"D","20","HU","7019111710","2015","2","HU","7019088119","HU","7019067354","","E","",11,"nem","nem"
"D","20","HU","7019111723","2015","2","HU","7019079197","HU","7019079184","","A","",11,"nem","nem"
"D","20","HU","7019112034","2015","2","HU","7019079197","HU","7019088180","","b","",11,"nem","nem"
"D","20","HU","7019112104","2015","2","HU","7019088119","HU","7019067466","","A","",11,"nem","nem"
"D","20","HU","7019112159","2015","2","HU","7019088119","HU","7019079311","","A",1,11,"nem","nem"
"D","20","HU","7019112191","2015","2","HU","7019088119","HU","7019079762",6695097,"B","",11,"nem","nem"
"D","20","HU","7019112216","2015","2","HU","7019088119","HU","7019079689","","a","",11,"nem","nem"
"D","20","HU","7019112261","2015","2","HU","7019088119","HU","7019066915","","A","",11,"nem","nem"
"D","20","HU","7019112331","2015","2","HU","7019088119","HU","7019079506","","A","",11,"nem","nem"
"D","20","HU","7019112386","2015","2","HU","7050057785","HU","7019079704","","E","",11,"nem","nem"
"D","20","HU","7019082890","2016","2","HU","7019091656","HU","7019076699",6737115,"A",1,11,"nem","igen"
"D","20","HU","7019126796","2016","2","HU","7019091656","HU","7019056231",6737115,"A",2,11,"nem","igen"
"D","20","HU","7019127573","2016","2","HU","7019055991","HU","7019076488","","E","",11,"nem","nem"
"D","20","HU","7019127601","2016","2","HU","7019055991","HU","7019083763","","E","",11,"nem","nem"
"D","20","HU","7043030115","2015","2","HU","7043025449","HU","7045030452","","B","",11,"nem","nem"
"D","20","HU","7043030144","2015","2","HU","7043025449","HU","7031020164","","B","",11,"nem","nem"
"D","20","HU","7043030256","2015","1","HU","7043025449","HU","7003051314","","K","",11,"nem","nem"
"D","20","HU","7043030285","2015","2","HU","7043025449","HU","7045030410","","B","",11,"nem","nem"
"D","20","HU","7043030863","2015","2","HU","7011014507","HU","7043020840","","B","",11,"nem","nem"
"D","20","HU","7019123227","2016","1","HU","7019091771","HU","7019066379","","K","",11,"nem","nem"
"D","20","HU","7043033217","2016","1","HU","7050053497","HU","7043019293","","E","",11,"nem","nem"
"D","20","HU","7019122578","2016","2","HU","7026036103","HU","7019091247",6809825,"A",2,11,"nem","igen"
"D","20","HU","7019122677","2016","2","HU","7019088119","HU","7019067424","","A","",11,"nem","nem"
"D","202","HU","7019122718","2016","2","","","HU","7019091528","","E","",11,"nem","nem"
"D","20","HU","7019123032","2016","2","HU","7019091771","HU","7019079366","","a","",11,"nem","nem"
"D","202","HU","7019123397","2016","2","","","HU","7009011349","","E","",11,"nem","nem"
"D","20","HU","7049048552","2016","2","HU","7043024240","HU","7049035002","","b","",11,"nem","nem"
"D","20","HU","7049048578","2016","2","HU","7043024240","HU","7049035060","","A","",11,"nem","nem"
"D","20","HU","7049048750","2016","2","HU","7049034506","HU","7049034999","","E","",11,"nem","nem"
"D","20","HU","7049048776","2016","2","HU","7043024240","HU","7049035156","","a","",11,"nem","nem"
"D","20","HU","7049048859","2016","2","HU","7043024240","HU","7049037682","","b","",11,"nem","nem"
"D","20","HU","7049048622","2016","2","HU","7043024240","HU","7049019705","","B","",11,"nem","nem"
"D","20","HU","7049048734","2016","2","HU","7049034506","HU","7049019718",9915871,"B","",11,"nem","nem"
"D","20","HU","7049048846","2016","2","HU","7049034506","HU","7049022226","","B","",11,"nem","nem"
"D","20","HU","7019135031","2017","2","HU","7019112133","HU","7019079621","","E","",11,"nem","nem"
"D","20","HU","7019135044","2017","2","HU","7049041782","HU","7019112063","","B","",11,"nem","nem"
"D","20","HU","7019135169","2017","2","HU","7019111749","HU","7019092293","","b","",11,"nem","nem"
"D","20","HU","7019135341","2017","2","HU","7019112133","HU","7019066379","","A","",11,"nem","nem"
"D","20","HU","7043034205","2017","1","HU","7043024208","HU","7043026060","","K","",11,"nem","nem"
"D","20","HU","7043034784","2017","1","HU","7019077137","HU","7043030508","","K","",11,"nem","nem"
"D","20","HU","7019126882","2016","2","HU","7019091656","HU","7019083523","","b","",11,"nem","nem"
"D","20","HU","7019127388","2016","2","HU","7019055991","HU","7024019430","","E","",11,"nem","nem"
"D","20","HU","7019127656","2016","2","HU","7019055991","HU","7019076657","","b","",11,"nem","nem"
"D","20","HU","7049057376","2017","2","HU","7019112133","HU","7049022200","","b","",11,"nem","nem"
"D","20","HU","7043035363","2017","2","HU","7019067622","HU","7043023731","","b","",11,"nem","nem"
"D","20","HU","7043037550","2017","2","HU","7019067622","HU","7043021221","","b","",11,"nem","nem"
"D","20","HU","7043037592","2017","2","HU","7050053497","HU","7043021276","","a","",11,"nem","nem"
"D","20","HU","7043037688","2017","2","HU","7050053497","HU","7043015666","","E","",11,"nem","nem"
"D","20","HU","7050087702","2017","1","HU","7025048653","HU","7050053413",6722548,"A","",11,"nem","nem"
"D","20","HU","7019128293","2017","1","HU","7019091656","HU","7019056004","","k","",11,"nem","nem"
"D","20","HU","7019127528","2017","1","HU","7019082973","HU","7019083523","","E","",11,"nem","nem"
"D","20","HU","7019127148","2016","2","HU","7019055991","HU","7019045754","","b","",11,"nem","nem"
"D","20","HU","7019127164","2016","2","HU","7019055991","HU","7019082733","","E","",11,"nem","nem"
"D","20","HU","7043035165","2016","1","HU","7050053497","HU","7043030719","","E","",11,"nem","nem"
"D","20","HU","7019126853","2016","1","HU","7019091656","HU","7019077124","","K","",11,"nem","nem"
"D","20","HU","7043034218","2017","2","HU","7043024208","HU","7045030113","","B",1,11,"nem","nem"
"D","20","HU","7043034388","2017","2","HU","7043024208","HU","7003051442","","A","",11,"nem","nem"
"D","20","HU","7050078920","2017","2","HU","7019083127","HU","7050067849","","a","",11,"nem","nem"
"D","20","HU","7050085359","2017","2","HU","7050063519","HU","7050062729","","b","",11,"nem","nem"
"D","201","HU","7050086545","2017","2","HU","7050063519","HU","7050063209","","E","",11,"nem","nem"
"D","201","HU","7050077990","2016","2","HU","7050063522","HU","7050063126","","E","",11,"nem","nem"
"D","20","HU","7050078706","2016","2","HU","7050038401","HU","7050062688","","E","",11,"nem","nem"
"D","20","HU","7019137017","2018","2","HU","7049041852","HU","7019122651","","A","",11,"nem","nem"
"D","20","HU","7019137372","2018","2","HU","7019111749","HU","7019112120","","E","",11,"nem","nem"
"D","20","HU","7049062282","2018","2","HU","7049048820","HU","7049041584","","E","",11,"nem","nem"
"D","201","HU","7050078272","2016","2","HU","7050063522","HU","7050063209","","E","",11,"nem","nem"
"D","20","HU","7050078863","2016","2","HU","7050038401","HU","7050063353","","E","",11,"nem","nem"
"D","20","HU","7043036476","2018","1","HU","7043024208","HU","7043030144","","K","",11,"nem","nem"
"D","20","HU","7043036504","2018","1","HU","7043024208","HU","7045030519","","K","",11,"nem","nem"
"D","20","HU","7043036885","2018","1","HU","7043024208","HU","7043025647","","k","",11,"nem","nem"
"D","20","HU","7043036955","2018","1","HU","7043024208","HU","7031020375","","k","",11,"nem","nem"
"D","20","HU","7043036492","2018","1","HU","7043024208","HU","7043030201","","K","",11,"nem","nem"
"D","20","HU","7043036489","2018","2","HU","7043024208","HU","7043030201","","b","",11,"nem","nem"
"D","20","HU","7019128769","2017","1","HU","7019082973","HU","7019097582","","E","",11,"nem","nem"
"D","20","HU","7019127515","2017","2","HU","7019082973","HU","7019083523","","E","",11,"nem","nem"
"D","20","HU","7019128222","2017","2","HU","7019091656","HU","7019045725",6737115,"B",1,11,"nem","nem"
"D","20","HU","7050087632","2017","2","HU","7025048653","HU","7032012056","","B","",11,"nem","nem"
"D","20","HU","7050087786","2017","1","HU","7050053512","HU","7025039178","","K","",11,"nem","nem"
"D","20","HU","7049062307","2018","1","HU","7049048820","HU","7049034999","","k","",11,"nem","nem"
"D","20","HU","7019137273","2018","1","HU","7049041849","HU","7019091461","","K","",11,"nem","nem"
"D","20","HU","7050087153","2018","2","HU","7050038401","HU","7050068035","","E","",11,"nem","nem"
"D","20","HU","7043035615","2018","2","HU","7050053497","HU","7043023687","","E","",11,"nem","nem"
"D","20","HU","7043035644","2018","2","HU","7019123722","HU","7043017163","","A","",11,"nem","nem"
"D","20","HU","7043035657","2018","2","HU","7050053497","HU","7043030665",1318221,"E","",11,"nem","igen"
"D","20","HU","7043040703","2018","2","HU","7019123722","HU","7043033259",1318221,"A",2,11,"nem","igen"
"D","20","HU","7050095017","2018","2","HU","7019123269","HU","7050075860","","b","",11,"nem","nem"
"D","20","HU","7049061955","2018","2","HU","7050075550","HU","7049048734","","E","",11,"nem","nem"
"D","20","HU","7049062208","2018","2","HU","7019112133","HU","7049048619",1145467,"A",1,11,"nem","nem"
"D","20","HU","7049062211","2018","2","HU","7049048820","HU","7049037653",1244991,"B",2,11,"nem","igen"
"D","20","HU","7049062240","2018","2","HU","7019112133","HU","7049037682","","b","",11,"nem","nem"
"D","20","HU","7049062336","2018","2","HU","7049048820","HU","7049019721","","b","",11,"nem","nem"
"D","20","HU","7019127825","2018","2","HU","7019091656","HU","7019056231","","E","",11,"nem","nem"
"D","20","HU","7019127953","2018","2","HU","7019091656","HU","7019053001","","b",3,11,"nem","nem"
"D","20","HU","7019128079","2018","2","HU","7019091656","HU","7019076699",6737115,"A",2,11,"nem","igen"
"D","20","HU","7019128149","2018","2","HU","7019091656","HU","7019076660",6737115,"A",2,11,"nem","igen"
"D","20","HU","7049057839","2018","1","HU","7050075550","HU","7049028110","","K","",11,"nem","nem"
"D","20","HU","7043037125","2018","2","HU","7043024208","HU","7043030425",6729882,"E","",11,"nem","nem"
"D","20","HU","7043036421","2018","2","HU","7043024208","HU","7043030115",6729882,"E","",11,"nem","nem"
"D","20","HU","7050095062","2018","2","HU","7019123269","HU","7032012056","","E","",11,"nem","nem"
"D","20","HU","7027010214","2015","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7050099785","2019","1","HU","7050087702","HU","7032012056","","E","",11,"nem","nem"
"D","20","HU","7025079642","2019","2","HU","7050038401","HU","7050063155","","E","",11,"nem","nem"
"D","20","HU","7025079882","2019","2","HU","7050063519","HU","7050063212","","E","",11,"nem","nem"
"D","20","HU","7025080525","2019","2","HU","7025048710","HU","7050062787","","E","",11,"nem","nem"
"D","20","HU","7025080611","2019","2","HU","7050063519","HU","7050086011","","E","",11,"nem","nem"
"D","20","HU","7025080468","2019","1","HU","7050063519","HU","7050085630","","E","",11,"nem","nem"
"D","20","HU","7019128040","2018","1","HU","7019091656","HU","7019076839","","K","",11,"nem","nem"
"D","20","HU","7043037211","2019","2","HU","7043024208","HU","7043030425","","b","",11,"nem","nem"
"D","20","HU","7043044509","2019","2","HU","7043024208","HU","7031020375","","E","",11,"nem","nem"
"D","20","HU","7050099756","2019","2","HU","7050087702","HU","7025030405","","B","",11,"nem","nem"
"D","20","HU","7043042990","2019","1","HU","7019123722","HU","7043024295","","k","",11,"nem","nem"
"D","20","HU","7043042255","2019","2","HU","7019123722","HU","7043024451",1318221,"A",2,11,"nem","igen"
"D","20","HU","7043045737","2020","1","HU","7043035628","HU","7043035602","","E","",11,"nem","nem"
"D","20","HU","7043045849","2020","2","HU","7043035628","HU","7043040703",8800725,"A","",11,"nem","igen"
"D","20","HU","7049066231","2019","2","HU","7019112133","HU","7049048734","","E","",11,"nem","nem"
"D","20","HU","7067030775","2019","1","HU","7019082973","HU","7019126907","","A","",11,"nem","nem"
"D","20","HU","7082000599","2019","2","HU","7043034755","HU","7049019677","","b","",11,"nem","nem"
"D","20","HU","7019140033","2019","2","HU","7050087728","HU","7019112203","","A","",11,"nem","nem"
"D","20","HU","7019140330","2019","2","HU","7049041782","HU","7019111666","","E","",11,"nem","nem"
"D","20","HU","7019140343","2019","2","HU","7049041849","HU","7019122578","","A","",11,"nem","nem"
"D","20","HU","7019140372","2019","2","HU","7049041849","HU","7019122792","","E","",11,"nem","nem"
"D","20","HU","7019140400","2019","2","HU","7049041849","HU","7019123300","","A",1,11,"nem","nem"
"D","20","HU","7019140426","2019","2","HU","7049041849","HU","7019122664",7752955,"E","",11,"nem","nem"
"D","20","HU","7049070500","2020","1","HU","7019112133","HU","7049034957","","k","",11,"nem","nem"
"D","20","HU","7049070948","2020","1","HU","7049061702","HU","7049037653","","E","",11,"nem","nem"
"D","20","HU","7049071022","2020","2","HU","7049061702","HU","7049037682","","E","",11,"nem","nem"
"D","20","HU","7049071077","2020","2","HU","7049048820","HU","7049041711","","a","",11,"nem","nem"
"D","20","HU","7049070881","2020","2","HU","7049048820","HU","7049041807",6673952,"B",2,11,"nem","igen"
"D","20","HU","7049066752","2020","1","HU","7019112133","HU","7049048549",8852407,"K","",11,"nem","nem"
"D","20","HU","7049070683","2020","1","HU","7049048820","HU","7049048721","","K","",11,"nem","nem"
"D","20","HU","7049070401","2020","2","HU","7049061702","HU","7049057686","","a","",11,"nem","nem"
"D","20","HU","7049070498","2020","2","HU","7049061702","HU","7049057756","","a","",11,"nem","nem"
"D","20","HU","7049070638","2020","1","HU","7043035206","HU","7049062208","","E","",11,"nem","nem"
"D","20","HU","7049070641","2020","2","HU","7043035206","HU","7049062208","","E","",11,"nem","nem"
"D","20","HU","7049070993","2020","1","HU","7019112133","HU","7049062336","","k","",11,"nem","nem"
"D","20","HU","7043045638","2020","1","HU","7050053497","HU","7043024349","","k","",11,"nem","nem"
"D","20","HU","7043045555","2020","2","HU","7050053497","HU","7043034883",8800725,"B","",11,"nem","igen"
"D","20","HU","7043045584","2020","2","HU","7043035628","HU","7043034937",1318221,"A",2,11,"nem","igen"
"D","20","HU","7043045683","2020","2","HU","7043035628","HU","7043035657","","B",2,11,"nem","nem"
"D","20","HU","7043045795","2020","2","HU","7050053497","HU","7043034908",8800725,"A","",11,"nem","igen"
"D","20","HU","7043045724","2020","1","HU","7043035628","HU","7043035602","","E","",11,"nem","nem"
"D","20","HU","7065021544","2020","2","HU","7019136904","HU","7049048776","","E","",11,"nem","nem"
"D","20","HU","7065021557","2020","2","HU","7019136904","HU","7049048776","","E","",11,"nem","nem"
"D","20","HU","7065021614","2020","2","HU","7019136904","HU","7049048862","","E","",11,"nem","nem"
"D","20","HU","7082002070","2020","2","HU","7043036463","HU","7019123298","","a","",11,"nem","nem"
"D","20","HU","7049071105","2020","2","HU","7043035206","HU","7049057743","","a","",11,"nem","nem"
"D","20","HU","7082002210","2020","1","HU","7043036463","HU","7019123061","","a","",11,"nem","nem"
"D","20","HU","7082002278","2020","1","HU","7043036463","HU","7019088049","","k","",11,"nem","nem"
"D","20","HU","7065015004","2019","1","","","","","","B","",11,"nem","nem"
"D","20","HU","7067031086","2020","2","HU","7019127797","HU","7019127375",6737115,"A",1,11,"nem","igen"
"D","20","HU","7067031172","2020","1","HU","7019127797","HU","7019128066","","E","",11,"nem","nem"
"D","20","HU","7019140484","2020","2","HU","7019137046","HU","7019122664","","a","",11,"nem","nem"
"D","20","HU","7019140749","2020","2","HU","7019136751","HU","7019079296","","a","",11,"nem","nem"
"D","20","HU","7019092631","2020","1","HU","7019136751","HU","7019137145","","E","",11,"nem","nem"
"D","20","HU","7019140765","2020","2","HU","7019136751","HU","7019091726","","A","",11,"nem","nem"
"D","20","HU","7019140778","2020","2","HU","7019136751","HU","7019091726","","A",1,11,"nem","nem"
"D","20","HU","7019145124","2020","2","HU","7019136751","HU","7019092277","","b",2,11,"nem","nem"
"D","20","HU","7019135721","2020","1","HU","7019136988","HU","7019122961","","A","",11,"nem","nem"
"D","20","HU","7043045018","2020","1","HU","7043035628","HU","7043033811","","k","",11,"nem","nem"
"D","20","HU","7043045034","2020","2","HU","7043035628","HU","7043033811","","a","",11,"nem","nem"
"D","2000","HU","7043045498","2020","2","HU","7043035628","HU","7043024419",8800725,"E","",11,"nem","nem"
"D","20","HU","7083003096","2020","2","HU","7050063519","HU","7025048538","","E","",11,"nem","nem"
"D","20","HU","7083003377","2020","2","HU","7050063519","HU","7050094975","","x","",11,"nem","nem"
"D","20","HU","7083003294","2020","1","HU","7050063519","HU","7050095215","","E","",11,"nem","nem"
"D","20","HU","7043046233","2020","2","HU","7043035628","HU","7043023054","","E","",11,"nem","nem"
"D","20","HU","7030085922","2016","2","","","","","","","",11,"nem","nem"
"D","20","HU","7049076618","2021","2","HU","7049068978","HU","7049035185",4665472,"B",1,11,"nem","igen"
"D","20","HU","7049071259","2021","2","HU","7049065991","HU","7049041597",1145467,"A",1,11,"nem","nem"
"D","20","HU","7049071262","2021","2","HU","7049065991","HU","7049041597",6810207,"A",1,11,"nem","nem"
"D","20","HU","7049076171","2021","2","HU","7049065991","HU","7049041737",7752955,"a",2,11,"nem","nem"
"D","20","HU","7049071192","2021","1","HU","7019135552","HU","7049048549","","k","",11,"nem","nem"
"D","20","HU","7049075998","2021","2","HU","7049065991","HU","7049048635","","a",1,11,"nem","nem"
"D","20","HU","7049076270","2021","2","HU","7049065991","HU","7049048651",1145467,"A",2,11,"nem","nem"
"D","20","HU","7049076184","2021","1","HU","7049065991","HU","7049048721","","k","",11,"nem","nem"
"D","20","HU","7049076548","2021","1","HU","7019135552","HU","7049057602","","a","",11,"nem","nem"
"D","20","HU","7049071217","2021","1","HU","7049065991","HU","7049057756","","a","",11,"nem","nem"
"D","20","HU","7049076027","2021","2","HU","7019135552","HU","7049062000","","x","",11,"nem","nem"
"D","20","HU","7049076395","2021","1","HU","7019135552","HU","7049062068",8907143,"K","",11,"nem","nem"
"D","20","HU","7049076238","2021","2","HU","7049068978","HU","7049066116","","a",3,11,"nem","nem"
"D","20","HU","7049076337","2021","2","HU","7049061702","HU","7049066132",2296751,"A",2,11,"nem","nem"
"D","20","HU","7083006507","2021","1","HU","7025048822","HU","7050099839","","K","",11,"nem","nem"
"D","20","HU","7083006325","2021","1","HU","7025048822","HU","7050099842","","k","",11,"nem","nem"
"D","20","HU","7065023658","2021","1","HU","7019136904","HU","7049048862","","E","",11,"nem","nem"
"D","20","HU","7067044763","2021","2","HU","7019082973","HU","7019127362","","a","",11,"nem","nem"
"D","20","HU","7067044747","2021","1","HU","7019082973","HU","7019128321",8215035,"K","",11,"nem","igen"
"D","20","HU","7043047656","2021","2","HU","7043035628","HU","7043024336","","a","",11,"nem","nem"
"D","20","HU","7043047474","2021","1","HU","7043035628","HU","7043030665","","a","",11,"nem","nem"
"D","20","HU","7043047544","2021","1","HU","7019123722","HU","7043035277","","a","",11,"nem","nem"
"D","20","HU","7043047458","2021","2","HU","7043035628","HU","7043035347",1318221,"A",2,11,"nem","igen"
"D","20","HU","7043047528","2021","1","HU","7019123722","HU","7043042156","","E","",11,"nem","nem"
"D","20","HU","7043047698","2021","1","HU","7019123722","HU","7043035305","","a","",11,"nem","nem"
"D","20","HU","7043047742","2021","2","HU","7019123722","HU","7043040729",1318221,"b",1,11,"nem","igen"
"D","2001","HU","7043047937","2021","2","HU","7019123722","HU","7043023575",1318221,"B",2,11,"nem","igen"
"D","20","HU","7043049012","2021","1","HU","7043035628","HU","7043033259","","k","",11,"nem","nem"
"D","20","HU","7034086846","2021","1","HU","7049066075","HU","7043045849","","E","",11,"nem","nem"
"D","20","HU","7019144628","2017","1","","","","","","B","",11,"nem","nem"
"D","20","HU","7043044301","2021","1","HU","7043036645","HU","7031020317","","k","",11,"nem","nem"
"D","20","HU","7043044257","2021","2","HU","7043036645","HU","7043030355","","E","",11,"nem","nem"
"D","20","HU","7043043706","2021","1","HU","7043036645","HU","7003051314","","x","",11,"nem","nem"
"D","20","HU","7043044075","2021","1","HU","7043036645","HU","7043030144","","x","",11,"nem","nem"
"D","20","HU","7043043933","2021","2","HU","7043036645","HU","7043030272","","x","",11,"nem","nem"
"D","20","HU","7043049207","2021","2","HU","7019123722","HU","7043030818",1318221,"B",1,11,"nem","igen"
"D","20","HU","7043049166","2021","2","HU","7043035628","HU","7043035136","","a","",11,"nem","nem"
"D","20","HU","7043049322","2021","2","HU","7043035628","HU","7043035772","","b","",11,"nem","nem"
"D","20","HU","7043049182","2021","1","HU","7043035628","HU","7043041775","","E","",11,"nem","nem"
"D","20","HU","7043043751","2021","2","HU","7043036645","HU","7043036562","","E","",11,"nem","nem"
"D","20","HU","7067044804","2021","1","HU","7019082973","HU","7019076363","","k","",11,"nem","nem"
"D","20","HU","7067031073","2021","1","HU","7019082973","HU","7019126907","","a","",11,"nem","nem"
"D","20","HU","7067031242","2021","2","HU","7019082973","HU","7019127065",6737115,"A",2,11,"nem","igen"
"D","20","HU","7067044859","2021","2","HU","7019082973","HU","7019127700",6737115,"a",2,11,"nem","nem"
"D","20","HU","7083006721","2021","2","HU","7019135523","HU","7050087687","","b","",11,"nem","nem"
"D","20","HU","7043049351","2021","1","HU","7043042271","HU","7043023591","","k","",11,"nem","nem"
"D","20","HU","7043049489","2021","2","HU","7043042271","HU","7043023843","","a","",11,"nem","nem"
"D","20","HU","7043049364","2021","2","HU","7043042271","HU","7043041829",7037085,"E","",11,"nem","nem"
"D","20","HU","7043049335","2021","2","HU","7043042271","HU","7043044752","","a","",11,"nem","nem"
"D","20","HU","7043049559","2021","2","HU","7019123722","HU","7043021221",1318221,"B",3,11,"nem","igen"
"D","20","HU","7043049616","2021","1","HU","7043035628","HU","7043029878","","E","",11,"nem","nem"
"D","20","HU","7043049645","2021","1","HU","7043035628","HU","7043042859","","k","",11,"nem","nem"
"D","20","HU","7025066923","2016","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7025066949","2016","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7019145504","2021","2","HU","7049062448","HU","7019140046","","b",2,11,"nem","nem"
"D","20","HU","7025090960","2021","1","HU","7050087070","HU","7050068035","","E","",11,"nem","nem"
"D","2000","HU","7025090858","2021","1","HU","7049061900","HU","7050079017","","E","",11,"nem","nem"
"D","20","HU","7025090928","2021","1","HU","7050087070","HU","7050085304","","E","",11,"nem","nem"
"D","20","HU","7025090931","2021","1","HU","7050087070","HU","7050085304","","E","",11,"nem","nem"
"D","20","HU","7025091028","2021","1","HU","7050079752","HU","7050085531","","E","",11,"nem","nem"
"D","20","HU","7025090803","2021","2","HU","7050087070","HU","7050087153",4665472,"B",1,11,"nem","igen"
"D","20","HU","7049082442","2022","2","HU","7019135552","HU","7049070724","","E","",11,"nem","nem"
"D","20","HU","7067044510","2022","1","HU","7067030858","HU","7019128602",8215035,"E","",11,"nem","igen"
"D","20","HU","7033109863","2022","2","HU","7019088106","HU","7049057462",1244991,"A",1,11,"nem","igen"
